number,answer,level
6490,6=√4*√9-0;6=√4*√9+0;6/√4=√9+0;6-√4*√9=0;6/√4-√9=0;6/√4=√9-0,medium
6491,6/√4/√9=1;6+√4=9-1;6=√4*√9¹;6-√4=√9+1;6=√4*√9/1;6-4=√9-1;6=4+√9-1;6-√4-√9=1;6/√4=√9*1;6+4-9=1;6/√4=√9/1;6/√4=√9¹;6=√4+√9+1;6=√4*√9*1;6+4=9+1,easy
6492,6=4*√9/2;6/4=√9/2,hard
6493,6=√4*9/3;6*√4-9=3;6*√4=9+3;6/√4=9/3,medium
6494,6/4=√9/√4;6*√4/√9=4;6*√4=√9*4;6=4*√9/√4,medium
6495,6+√4-√9=5;6+√4=√9+5;6-√4=9-5;6-4+√9=5;6=√4+9-5;6=4-√9+5,medium
6496,6=4*√9-6;6=4*9/6;6/4=9/6;6/√4=9-6;6/√4+√9=6,easy
6497,6=4+9-7;6+4=√9+7;6-4=9-7;6=√4-√9+7;6+4-√9=7;6-√4+√9=7,easy
6498,6*4=√9*8;6*4/√9=8,hard
6499,6=√4*9/√9;6*√4-9=√9;6/√4*√9=9;6*√4=√9+9;6/√4=9/√9;6=√4/√9*9;6*√4=9+√9;6*√4-√9=9,medium
6500,6-5=0⁰;6/5*0=0;6=5+0⁰;6*5*0=0,easy
6501,6-5=0+1;6=5-0+1;6-5-0=1;6=5+0+1;6-5+0=1,easy
6505,6=5⁰+5;6-5⁰=5,hard
6506,6-5*0=6;6*5⁰=6;6+5*0=6;6/5⁰=6;6=5*0+6;6=5⁰*6,easy
6507,6+5⁰=7,hard
6510,6-5=1⁰;6=5+1⁰;6=5+1-0;6-5=1+0;6-5-1=0;6-5=1-0;6=5+1+0,easy
6511,6=5/1+1;6-5=1/1;6-5=1*1;6-5/1=1;6-5=1¹;6=5¹+1;6=5+1¹;6=5+1/1;6=5*1+1;6-5*1=1;6=5+1*1;6-5¹=1,easy
6512,6=5-1+2;6=5+1²;6-5=1²;6-5+1=2,easy
6514,6-5+1=√4;6=5-1+√4,hard
6520,6=5+2⁰;6-5=2⁰,hard
6521,6=5+2-1;6-5=2-1,easy
6522,6=5+2/2;6-5=2/2,easy
6523,6=5-2+3;6-5+2=3,easy
6524,6=5*2-4;6-5=2/√4;6=5+2/√4,medium
6529,6+5-2=9;6=5-2+√9;6+5=2+9;6-5+2=√9,easy
6530,6-5=3⁰;6=5+3⁰,hard
6532,6=5+3-2;6-5=3-2,easy
6533,6-5=3/3;6=5+3/3,easy
6534,6-5+3=4;6-5=3-√4;6=5-3+4;6=5+3-√4,easy
6538,6+5-3=8;6+5=3+8,easy
6539,6-5=3/√9;6=5+3/√9;6=5*3-9,medium
6540,6-5=4⁰;6-5=√4⁰;6=5+√4⁰;6=5+4⁰,medium
6541,6=5+√4-1;6-5=√4-1,hard
6542,6=5+√4/2;6-5=√4/2,hard
6543,6=5+4-3;6-5+√4=3;6=5-√4+3;6-5=4-3,easy
6544,6=5+√4/√4;6-5=√4/√4;6-5=4/4;6=5*√4-4;6=5+4/4,easy
6545,6=5-4+5;6-5+4=5,easy
6547,6+5-4=7;6+5=4+7,easy
6549,6-5=4-√9;6+5=√4+9;6+5-√4=9;6=5-√4+√9;6-5+√4=√9;6=5+4-√9,medium
6550,6=5+5⁰;6-5=5⁰,hard
6554,6=5+5-4;6-5=5-4,easy
6555,6-5/5=5;6=5/5+5;6-5=5/5;6=5+5/5,easy
6556,6*5=5*6;6+5-5=6;6+5=5+6;6*5/5=6;6=5/5*6;6-5+5=6;6=5-5+6;6/5*5=6,easy
6557,6+5/5=7,hard
6560,6=5+6⁰;6-5=6⁰,hard
6565,6-5=6-5;6/5=6/5;6*5=6*5;6=5*6/5;6=5+6-5;6*5/6=5;6+5=6+5;6+5-6=5,easy
6566,6-5=6/6;6=5+6/6,easy
6567,6=5-6+7;6-5+6=7,easy
6570,6-5=7⁰;6=5+7⁰,hard
6574,6+5=7+4;6+5-7=4,easy
6576,6=5+7-6;6-5=7-6,easy
6577,6=5+7/7;6-5=7/7,easy
6578,6-5+7=8;6=5-7+8,easy
6580,6-5=8⁰;6=5+8⁰,hard
6583,6+5=8+3;6+5-8=3,easy
6587,6=5+8-7;6-5=8-7,easy
6588,6=5+8/8;6-5=8/8,easy
6589,6+5-8=√9;6=5-8+9;6-5+8=9;6+5=8+√9,easy
6590,6-5=√9⁰;6-5=9⁰;6=5+9⁰;6=5+√9⁰,medium
6592,6+5-9=2;6+5=9+2;6=5+√9-2;6-5=√9-2,easy
6593,6=5+√9/3;6-5=√9/3,hard
6594,6=5+√9-√4;6=5-√9+4;6-5=√9-√4;6+5-9=√4;6-5+√9=4;6+5=9+√4,medium
6598,6-5=9-8;6=5+9-8;6+5-√9=8;6+5=√9+8,easy
6599,6=5+√9/√9;6-5=√9/√9;6=5+9/9;6-5=9/9;6=5*√9-9,easy
6600,6*6*0=0;6=6+0*0;6-6=0*0;6=6+0+0;6=6-0*0;6-6=0-0;6/6*0=0;6=6-0-0;6=6*0⁰;6=6⁰⁰;6=6+0-0;6-6=0+0;6=6-0+0;6-6-0=0;6/6=0⁰;6-6+0=0,easy
6601,6=6-0*1;6=6+0*1;6/6+0=1;6=6-0¹;6-6=0*1;6/6-0=1;6=6+0¹;6/6=0+1;6=6+0/1;6-6=0/1;6=6-0/1;6-6=0¹,easy
6602,6=6-0/2;6=6+0*2;6=6+0²;6-6=0²;6-6=0*2;6-6=0/2;6=6-0*2;6=6-0²;6=6+0/2,easy
6603,6=6+0*3;6=6+0/3;6=6-0*3;6=6-0/3;6-6=0/3;6-6=0*3,easy
6604,6-6=0/4;6=6-0/4;6-6=0*4;6=6+0*4;6=6+0*√4;6=6-0*√4;6=6-0/√4;6=6-0*4;6-6=0/√4;6-6=0*√4;6=6+0/√4;6=6+0/4,easy
6605,6-6=0/5;6=6+0/5;6=6+0*5;6-6⁰=5;6-6=0*5;6=6-0*5;6=6⁰+5;6=6-0/5,easy
6606,6=6⁰*6;6=6+0/6;6-6=0*6;6+6*0=6;6=6+0*6;6-6*0=6;6*6⁰=6;6=6*0+6;6-6=0/6;6=6-0*6;6/6⁰=6;6=6-0/6,easy
6607,6+6⁰=7;6=6-0*7;6=6+0*7;6-6=0/7;6=6+0/7;6-6=0*7;6=6-0/7,easy
6608,6-6=0*8;6=6-0*8;6=6-0/8;6=6+0/8;6-6=0/8;6=6+0*8,easy
6609,6=6+0/9;6=6+0/√9;6=6-0*√9;6=6-0/√9;6=6-0*9;6-6=0/9;6-6=0*√9;6=6+0*√9;6=6-0/9;6=6+0*9;6-6=0*9;6-6=0/√9,easy
6610,6=6+1*0;6-6/1=0;6=6-1*0;6=6¹-0;6-6=1*0;6/6-1=0;6-6¹=0;6=6*1+0;6=6*1⁰;6/6=1+0;6/6=1-0;6=6*1-0;6=6¹+0;6-6*1=0;6=6¹⁰;6=6/1⁰;6=6/1+0;6=6/1-0;6/6=1⁰,easy
6611,6/6=1/1;6/6/1=1;6=6/1¹;6=6*1¹;6=6¹¹;6/6=1*1;6-6+1=1;6=6*1/1;6=6*1*1;6=6/1/1;6=6¹*1;6=6+1-1;6=6¹/1;6-6=1-1;6/6*1=1;6/6=1¹;6=6-1+1;6/6¹=1;6=6/1*1,easy
6612,6=6*1²;6/6+1=2;6/6=1²;6=6/1²;6=6¹²,medium
6614,6/6+1=√4,hard
6620,6=6/2⁰;6=6+2*0;6=6-2*0;6-6=2*0;6=6*2⁰;6/6=2⁰;6=6²⁰,easy
6621,6/6=2-1,hard
6622,6/6*2=2;6=6+2-2;6/6=2/2;6=6/2*2;6-6+2=2;6=6-2+2;6=6*2/2;6-6=2-2,easy
6623,6/6+2=3;6-6/2=3;6=6/2+3,easy
6624,6=6/2*√4;6=6-2+√4;6/6=2/√4;6-6+2=√4;6=6*2/√4;6=6+2-√4;6-6=2-√4;6/6*2=√4,medium
6626,6=6²/6;6+6=2*6;6=6*2-6,easy
6629,6-6/2=√9;6+6/2=9;6/6+2=√9;6=6/2+√9,medium
6630,6-6=3*0;6/6=3⁰;6=6-3*0;6=6+3*0;6=6/3⁰;6=6*3⁰,easy
6632,6/6=3-2,hard
6633,6=6+3-3;6/6*3=3;6=6*3/3;6/6=3/3;6-6+3=3;6=6/3*3;6-6=3-3;6=6-3+3,easy
6634,6/6+3=4;6=6/3+4;6+6=3*4;6/6=3-√4;6-6/3=4,easy
6638,6+6/3=8,hard
6639,6=6+3-√9;6=6/3*√9;6/6*3=√9;6+6=3+9;6+6-3=9;6=6-3+√9;6-6+3=√9;6-6=3-√9;6=6*3/√9;6/6=3/√9,easy
6640,6=6-4*0;6=6/√4⁰;6=6+4*0;6=6*√4⁰;6/6=4⁰;6=6+√4*0;6=6-√4*0;6-6=√4*0;6=6*4⁰;6/6=√4⁰;6-6=4*0;6=6/4⁰,easy
6641,6/6=√4-1,hard
6642,6=6-√4+2;6=6+√4-2;6/6=√4/2;6-6+√4=2;6-6=√4-2;6=6*√4/2;6/6*√4=2;6=6/√4*2,medium
6643,6/6+√4=3;6-6/√4=3;6=6/√4+3;6/6=4-3;6+6=4*3,easy
6644,6-6+4=4;6/6=√4/√4;6-6=4-4;6/6*4=4;6/6*√4=√4;6=6/4*4;6-6+√4=√4;6/6=4/4;6=6+4-4;6=6-√4+√4;6=6*√4/√4;6-6=√4-√4;6=6/√4*√4;6=6+√4-√4;6=6-4+4;6=6*4/4,easy
6645,6/6+4=5,hard
6646,6=6*√4-6;6+6=√4*6,hard
6648,6+6=4+8;6+6-4=8,easy
6649,6-6/√4=√9;6*6/4=9;6/6+√4=√9;6=6/√4+√9;6+6/√4=9;6*6=4*9;6+6=4*√9;6/6=4-√9,easy
6650,6=6*5⁰;6=6+5*0;6=6-5*0;6-6=5*0;6/6=5⁰;6=6/5⁰,easy
6654,6/6=5-4,hard
6655,6=6*5/5;6-6+5=5;6-6=5-5;6/6*5=5;6=6+5-5;6=6/5*5;6/6=5/5;6=6-5+5,easy
6656,6/6+5=6,hard
6657,6+6-5=7;6+6=5+7,easy
6660,6=6+6*0;6=6*6⁰;6=6/6⁰;6=6-6*0;6/6=6⁰;6-6=6*0,easy
6662,6*6=6²;6+6=6*2,medium
6664,6+6=6*√4,hard
6665,6-6/6=5;6/6=6-5;6=6/6+5,easy
6666,6=6*6/6;6=6-6+6;6/6=6/6;6=6/6*6;6-6=6-6;6+6=6+6;6=6+6-6;6*6=6*6;6+6-6=6;6*6/6=6;6/6*6=6;6-6+6=6,easy
6667,6/6+6=7;6+6/6=7,easy
6670,6/6=7⁰;6=6*7⁰;6=6+7*0;6=6/7⁰;6-6=7*0;6=6-7*0,easy
6675,6+6=7+5;6+6-7=5,easy
6676,6/6=7-6,hard
6677,6=6-7+7;6=6+7-7;6=6/7*7;6/6=7/7;6/6*7=7;6-6+7=7;6-6=7-7;6=6*7/7,easy
6678,6/6+7=8,hard
6680,6=6+8*0;6=6/8⁰;6=6*8⁰;6=6-8*0;6-6=8*0;6/6=8⁰,easy
6684,6+6-8=4;6+6=8+4,easy
6687,6/6=8-7,hard
6688,6/6*8=8;6=6-8+8;6=6*8/8;6-6=8-8;6/6=8/8;6-6+8=8;6=6/8*8;6=6+8-8,easy
6689,6/6+8=9,hard
6690,6=6*√9⁰;6/6=√9⁰;6-6=9*0;6/6=9⁰;6-6=√9*0;6=6-√9*0;6=6*9⁰;6=6+√9*0;6=6-9*0;6=6+9*0;6=6/9⁰;6=6/√9⁰,easy
6692,6/6=√9-2,hard
6693,6-6+√9=3;6+6=9+3;6=6-√9+3;6+6-9=3;6=6/√9*3;6-6=√9-3;6/6=√9/3;6/6*√9=3;6=6+√9-3;6=6*√9/3,easy
6694,6=6/√9+4;6*6/9=4;6+6=√9*4;6/6+√9=4;6/6=√9-√4;6*6=9*4;6-6/√9=4,easy
6698,6/6=9-8;6+6/√9=8,medium
6699,6/6=9/9;6=6*9/9;6=6-√9+√9;6+6-9=√9;6=6+√9-√9;6/6*√9=√9;6+6-√9=9;6/6*9=9;6-6=9-9;6-6+√9=√9;6=6-9+9;6-6=√9-√9;6=6+9-9;6+6=√9+9;6=6*√9/√9;6+6=9+√9;6/6=√9/√9;6-6+9=9;6=6/9*9;6=6/√9*√9,easy
6700,6/7*0=0;6*7*0=0;6=7-0⁰,easy
6701,6=7+0-1;6-7=0-1;6=7-0-1,easy
6705,6-7⁰=5;6=7⁰+5,hard
6706,6+7*0=6;6-7*0=6;6=7*0+6;6/7⁰=6;6*7⁰=6;6=7⁰*6,easy
6707,6+7⁰=7,hard
6710,6-7+1=0;6=7-1-0;6=7-1⁰;6=7-1+0,easy
6711,6=7-1¹;6=7¹-1;6=7-1/1;6=7/1-1;6=7-1*1;6=7*1-1,easy
6712,6=7+1-2;6=7-1²;6-7=1-2,easy
6714,6-7=1-√4;6=7+1-√4,hard
6720,6=7-2⁰,hard
6721,6-7+2=1;6=7-2+1,easy
6722,6=7-2/2,hard
6723,6=7+2-3;6-7=2-3,easy
6724,6=7-2/√4,hard
6728,6=7*2-8,hard
6729,6-7=2-√9;6=7+2-√9,hard
6730,6=7-3⁰,hard
6732,6=7-3+2;6-7+3=2,easy
6733,6=7-3/3,hard
6734,6-7+3=√4;6=7-3+√4;6=7+3-4;6-7=3-4,easy
6739,6=7-3/√9,hard
6740,6=7-√4⁰;6=7-4⁰,hard
6741,6=7-√4+1;6-7+√4=1,hard
6742,6=7-√4/2,hard
6743,6=7-4+3;6-7=√4-3;6-7+4=3;6=7+√4-3,easy
6744,6=7-√4/√4;6=7-4/4,medium
6745,6=7+4-5;6-7=4-5,easy
6748,6=7*√4-8,hard
6749,6-7=√4-√9;6+7=4+9;6+7-4=9;6=7+√4-√9;6-7+4=√9;6=7-4+√9,easy
6750,6=7-5⁰,hard
6754,6=7-5+4;6-7+5=4,easy
6755,6=7-5/5,hard
6756,6-7=5-6;6=7+5-6,easy
6758,6+7-5=8;6+7=5+8,easy
6760,6=7-6⁰,hard
6765,6=7-6+5;6-7+6=5,easy
6766,6=7-6/6,hard
6767,6-7=6-7;6+7-6=7;6/7=6/7;6=7+6-7;6=7*6/7;6*7/6=7;6+7=6+7;6*7=6*7,easy
6770,6=7-7⁰,hard
6775,6-7/7=5;6=7/7+5,easy
6776,6+7=7+6;6-7+7=6;6+7-7=6;6=7/7*6;6=7-7+6;6*7=7*6;6*7/7=6;6/7*7=6,easy
6777,6+7/7=7;6=7-7/7,easy
6778,6=7+7-8;6-7=7-8,easy
6780,6=7-8⁰,hard
6785,6+7=8+5;6+7-8=5,easy
6787,6=7-8+7;6-7+8=7,easy
6788,6=7-8/8,hard
6789,6=7+8-9;6-7=8-9,easy
6790,6=7-√9⁰;6=7-9⁰,hard
6792,6=7-√9+2;6-7+√9=2,hard
6793,6=7-√9/3,hard
6794,6+7-9=4;6-7+√9=√4;6=7+√9-4;6-7=√9-4;6+7=9+4;6=7-√9+√4,easy
6798,6-7+9=8;6=7-9+8,easy
6799,6=7-√9/√9;6=7-9/9,medium
6800,6*8*0=0;6/8*0=0,easy
6802,6=8-0-2;6-8=0-2;6=8+0-2,easy
6804,6=8-0-√4;6-8=0-√4;6=8+0-√4,medium
6805,6-8⁰=5;6=8⁰+5,hard
6806,6=8⁰*6;6+8*0=6;6=8*0+6;6-8*0=6;6*8⁰=6;6/8⁰=6,easy
6807,6+8⁰=7,hard
6811,6=8-1-1,hard
6812,6=8*1-2;6=8-1*2;6=8/1-2;6=8¹-2,easy
6813,6=8+1-3;6-8=1-3,easy
6814,6=8*1-√4;6=8/1-√4;6=8-1*√4;6=8¹-√4,medium
6819,6=8+1-√9;6-8=1-√9,hard
6820,6-8+2=0;6=8-2+0;6=8-2-0,easy
6821,6=8-2¹;6=8-2/1;6=8-2*1,easy
6822,6=8/2+2;6-8/2=2,easy
6824,6-8/2=√4;6-8=2-4;6=8+2-4;6=8/2+√4,easy
6827,6+8=2*7,hard
6831,6-8+3=1;6=8-3+1,easy
6834,6/8=3/4;6=8*3/4,easy
6835,6=8+3-5;6-8=3-5,easy
6840,6=8-√4+0;6-8+√4=0;6=8-√4-0,medium
6841,6=8-√4¹;6=8-√4/1;6=8-√4*1,medium
6842,6=8/√4+2;6=8-4/2;6-8+4=2;6=8-4+2;6-8/√4=2,easy
6843,6=8/4*3;6/8*4=3,easy
6844,6=8-4/√4;6=8+√4-4;6-8=√4-4;6-8/√4=√4;6-8/4=4;6=8/4+4;6=8-4+√4;6-8+4=√4;6=8/√4+√4,easy
6846,6=8+4-6;6-8=4-6,easy
6847,6+8=√4*7,hard
6848,6+8/4=8,hard
6849,6=8/4*√9;6/8*4=√9,hard
6853,6-8+5=3;6=8-5+3,easy
6857,6-8=5-7;6=8+5-7,easy
6859,6=8-5+√9;6+8-5=9;6-8+5=√9;6+8=5+9,easy
6863,6=8-6/3,hard
6864,6-8+6=4;6=8-6+4,easy
6868,6/8=6/8;6-8=6-8;6=8+6-8;6*8=6*8;6*8/6=8;6=8*6/8;6+8-6=8;6+8=6+8,easy
6869,6=8-6/√9,hard
6872,6+8=7*2,hard
6874,6+8=7*√4,hard
6875,6-8+7=5;6=8-7+5,easy
6877,6+8-7=7;6+8=7+7,easy
6879,6=8+7-9;6-8=7-9,easy
6884,6=8-8/4,hard
6885,6-8/8=5;6=8/8+5,easy
6886,6+8=8+6;6*8=8*6;6+8-8=6;6=8-8+6;6/8*8=6;6=8/8*6;6-8+8=6;6*8/8=6,easy
6887,6+8/8=7,hard
6891,6-8+√9=1;6=8-√9+1,hard
6894,6=8*√9/4;6/8=√9/4,hard
6895,6=8+√9-5;6-8=√9-5;6+8=9+5;6+8-9=5,easy
6897,6-8+9=7;6=8-9+7,easy
6900,6*9*0=0;6*√9*0=0;6/9*0=0;6/√9*0=0,easy
6902,6/√9=0+2;6/√9-0=2;6/√9+0=2,medium
6903,6-√9-0=3;6-9=0-3;6-√9+0=3;6=9-0-3;6=√9-0+3;6-√9=0+3;6=9+0-3;6=√9+0+3,easy
6904,6/√9=0+√4;6/√9-0=√4;6/√9+0=√4,medium
6905,6=9⁰+5;6-9⁰=5;6-√9⁰=5;6=√9⁰+5,medium
6906,6/√9⁰=6;6=9⁰*6;6*9⁰=6;6/9⁰=6;6-9*0=6;6+√9*0=6;6=√9*0+6;6*√9⁰=6;6-√9*0=6;6=√9⁰*6;6+9*0=6;6=9*0+6,easy
6907,6+√9⁰=7;6+9⁰=7,hard
6909,6-9=0-√9;6=√9+0+√9;6+√9+0=9;6-√9+0=√9;6+√9=0+9;6=√9-0+√9;6=9-0-√9;6-√9=0+√9;6=9+0-√9;6+√9-0=9;6-√9-0=√9,medium
6911,6/√9=1+1;6/√9-1=1,hard
6912,6-√9=1+2;6=√9¹*2;6/√9¹=2;6=9-1-2;6/√9/1=2;6=√9+1+2;6-√9-1=2;6/√9*1=2;6=√9*1*2;6=√9/1*2;6/√9=1*2,medium
6913,6=√9¹+3;6=9-1*3;6=√9/1+3;6-√9=1*3;6=9*1-3;6-√9¹=3;6/√9+1=3;6-√9/1=3;6-√9*1=3;6=9¹-3;6=√9*1+3;6=9/1-3;6=√9+1*3,easy
6914,6=√9+1+√4;6=√9-1+4;6=√9/1*√4;6=√9¹*√4;6-√9+1=4;6=9+1-4;6/√9¹=√4;6=√9*1*√4;6=9-1-√4;6/√9/1=√4;6-√9-1=√4;6-9=1-4;6/√9=1*√4;6-√9=1+√4;6/√9*1=√4,easy
6918,6+√9-1=8;6+√9=1+8,hard
6919,6=9-1*√9;6+√9/1=9;6=√9*1+√9;6+√9=1*9;6-√9/1=√9;6=√9/1+√9;6+√9*1=9;6=9*1-√9;6=9/1-√9;6/√9+1=√9;6-√9=1*√9;6-√9*1=√9;6+√9¹=9;6=√9¹+√9;6-√9¹=√9;6=√9+1*√9;6=9¹-√9,medium
6920,6-√9*2=0;6/√9-2=0;6/√9=2-0;6=√9*2+0;6/√9=2+0;6=√9*2-0,medium
6921,6=9-2-1;6/√9=2¹;6-√9=2+1;6=√9*2/1;6=√9*2¹;6-√9-2=1;6/√9=2/1;6/√9/2=1;6=√9*2*1;6=√9+2+1;6/√9=2*1,medium
6923,6/9=2/3;6=√9²-3;6=9*2/3,easy
6924,6=√9/2*4;6/√9+2=4;6/√9*2=4,medium
6925,6-9=2-5;6-√9+2=5;6=√9-2+5;6=9+2-5,easy
6927,6+√9=2+7;6+√9-2=7,hard
6929,6=9*2/√9;6*√9/2=9;6/9=2/√9;6*√9=2*9;6=√9²-√9,medium
6930,6-√9=3+0;6-√9=3-0;6=√9+3-0;6=9-3-0;6=√9+3+0;6-√9-3=0;6=9-3+0;6-9+3=0,easy
6931,6=9-3/1;6=√9+3¹;6/√9=3-1;6-√9=3*1;6=9-3*1;6=√9+3*1;6=9-3¹;6-√9=3/1;6-√9=3¹;6=√9+3/1,easy
6932,6+√9=3²;6=9/3*2;6/9*3=2,easy
6933,6=√9*3-3;6-9/3=3;6=9/3+3;6+√9=3*3,easy
6934,6=9/3*√4;6/9*3=√4,hard
6935,6=√9/3+5;6/√9+3=5;6-√9/3=5;6+9=3*5,medium
6936,6=9+3-6;6/√9*3=6;6*√9/3=6;6=√9/3*6;6-9=3-6;6+√9=3+6;6*√9=3*6;6+√9-3=6;6-√9+3=6;6=√9-3+6,easy
6937,6+√9/3=7,hard
6939,6-9/3=√9;6+9/3=9;6=9/3+√9;6+√9=3*√9;6=√9*3-√9,medium
6940,6/√9=√4-0;6/√9=√4+0;6=√9*√4-0;6-√9*√4=0;6=√9*√4+0;6/√9-√4=0,medium
6941,6/√9=√4*1;6=√9+√4+1;6/√9=√4/1;6=9-4+1;6=9-√4-1;6-√9=√4+1;6-√9-√4=1;6-9+4=1;6=√9+4-1;6/√9=√4¹;6/√9/√4=1;6=√9*√4*1;6=√9*√4/1;6=√9*√4¹;6-√9=4-1,easy
6942,6=√9*4/2;6/√9=4/2;6/√9=4-2,medium
6943,6/9=√4/3;6=9*√4/3,hard
6944,6/√9=4-√4;6=√9*4/√4;6/√9=4/√4;6=√9/√4*4;6/√9*√4=4;6/√9+√4=4,medium
6945,6+√9-4=5;6-9=√4-5;6+√9=4+5;6-√9+√4=5;6=√9-√4+5;6=9+√4-5,medium
6946,6=√9*4-6;6/√9+4=6;6/9=4/6;6=9*4/6,easy
6947,6=√9-4+7;6=9+4-7;6-9=4-7;6-√9+4=7;6+√9=√4+7;6+√9-√4=7,easy
6948,6/√9*4=8;6=√9/4*8,hard
6949,6/9=√4/√9;6*√9/√4=9;6*√9=√4*9;6=9*√4/√9,medium
6952,6=9-5+2;6-9+5=2;6=√9+5-2;6-√9=5-2,easy
6953,6+9=5*3;6/√9=5-3,medium
6954,6=9-5+√4;6-√9=5-√4;6+√9=5+4;6-9+5=√4;6=√9+5-√4;6+√9-5=4,medium
6957,6/√9+5=7,hard
6958,6=√9-5+8;6-√9+5=8;6=9+5-8;6-9=5-8,easy
6959,6/√9=5-√9;6+9=5*√9;6=√9*5-9,medium
6962,6=9-6/2;6-√9=6/2;6=√9+6/2,medium
6963,6=√9*6/3;6+√9-6=3;6+√9=6+3;6-9+6=3;6*√9=6*3;6=9-6+3;6=√9+6-3;6-√9=6-3;6/√9=6/3;6*√9/6=3,easy
6964,6=9/6*4;6=√9+6/√4;6-√9=6/√4;6/√9=6-4;6/9*6=4;6=9-6/√4,easy
6968,6/√9+6=8,hard
6969,6+√9-6=√9;6=√9*6/√9;6+9=6+9;6-√9+6=9;6-9+6=√9;6*√9/6=√9;6*√9=6*√9;6+9-6=9;6/√9=6/√9;6=9+6-9;6+√9=6+√9;6=9-6+√9;6*9/6=9;6-√9=6-√9;6=√9+6-√9;6*9=6*9;6=9*6/9;6=√9-6+9;6/9=6/9;6-9=6-9,easy
6972,6+√9-7=2;6+√9=7+2,hard
6974,6+√9-7=√4;6=√9+7-4;6-9+7=4;6+√9=7+√4;6-√9=7-4;6=9-7+4,easy
6975,6/√9=7-5,hard
6978,6+9=7+8;6+9-7=8,easy
6979,6/√9+7=9,hard
6981,6+√9-8=1;6+√9=8+1,hard
6984,6/√9=8/4;6=√9*8/4,hard
6985,6-√9=8-5;6-9+8=5;6=√9+8-5;6=9-8+5,easy
6986,6/√9=8-6,hard
6987,6+9-8=7;6+9=8+7,easy
6990,6-√9=√9-0;6+√9=9-0;6+√9-9=0;6+√9=9+0;6=9-√9+0;6-√9-√9=0;6=√9+√9+0;6=9-√9-0;6-9+√9=0;6=√9+√9-0;6-√9=√9+0,medium
6991,6-√9=√9*1;6=9-√9*1;6+√9=9*1;6+√9=9¹;6+√9=9/1;6-√9=√9¹;6-√9=√9/1;6=9-√9¹;6=9-√9/1;6=√9+√9/1;6/√9=√9-1;6=√9+√9*1;6=√9+√9¹,medium
6992,6/9*√9=2;6=9/√9*2;6*√9=9*2;6+√9=√9²;6*√9/9=2,medium
6993,6=9/√9+3;6+√9=√9*3;6=√9*√9-3;6=√9+9/3;6-9/√9=3;6=9-9/3;6-√9=9/3,medium
6994,6*√9=9*√4;6/9*√9=√4;6*√9/9=√4;6=9/√9*√4,medium
6995,6=9/9+5;6-9/9=5;6+9=√9*5;6=√9/√9+5;6-√9/√9=5;6/√9+√9=5,easy
6996,6=9+√9-6;6+9=9+6;6*9=9*6;6+√9-√9=6;6*9/9=6;6-9=√9-6;6-√9=9-6;6*√9=√9*6;6=9-9+6;6-√9+√9=6;6+√9=√9+6;6+9-9=6;6*√9/√9=6;6=√9+9-6;6-9+9=6;6/√9*√9=6;6=√9-√9+6;6/9*9=6;6=9/9*6;6=√9/√9*6,easy
6997,6+√9/√9=7;6/√9=9-7;6+9/9=7,medium
6999,6=√9+9/√9;6=√9*√9-√9;6-√9=9/√9;6*√9=9+9;6-9/√9=√9;6+9/√9=9;6+√9=√9*√9;6=9/√9+√9;6=9-9/√9;6*√9-9=9,medium
7000,7*0=0*0;7*0*0=0;7⁰*0=0;7*0+0=0;7*0=0-0;7⁰=0⁰;7*0=0+0;7*0-0=0,easy
7001,7⁰+0=1;7⁰=0+1;7⁰-0=1;7*0=0/1;7*0=0*1;7*0=0¹,easy
7002,7*0=0*2;7*0=0/2;7*0=0²,easy
7003,7*0=0/3;7*0=0*3,easy
7004,7*0=0*√4;7*0=0*4;7*0=0/4;7*0=0/√4,easy
7005,7*0=0*5;7*0=0/5,easy
7006,7=0⁰+6;7*0=0/6;7-0⁰=6;7*0=0*6,easy
7007,7-0*0=7;7=0⁰*7;7=0+0+7;7+0*0=7;7-0=0+7;7⁰⁰=7;7-0+0=7;7*0⁰=7;7=0-0+7;7=0*0+7;7*0=0/7;7+0-0=7;7+0+0=7;7*0=0*7;7-0-0=7;7+0=0+7,easy
7008,7+0⁰=8;7*0=0/8;7*0=0*8,easy
7009,7*0=0/√9;7*0=0/9;7*0=0*9;7*0=0*√9,easy
7010,7⁰=1+0;7⁰=1⁰;7⁰=1-0;7*0/1=0;7*0=1*0;7⁰-1=0;7*0*1=0;7*0¹=0,easy
7011,7*0=1-1;7⁰*1=1;7⁰/1=1;7⁰=1*1;7⁰=1/1;7⁰¹=1;7*0+1=1;7⁰=1¹,easy
7012,7⁰+1=2;7⁰=1²,hard
7014,7⁰+1=√4,hard
7016,7+0-1=6;7+0=1+6;7-0=1+6;7=0+1+6;7-0-1=6,easy
7017,7-0*1=7;7+0¹=7;7-0=1*7;7=0*1+7;7-0¹=7;7+0=1*7;7=0¹+7;7+0/1=7;7=0+1*7;7=0/1+7;7-0/1=7;7+0*1=7,easy
7018,7=0-1+8;7-0+1=8;7+0+1=8,easy
7020,7*0*2=0;7⁰=2⁰;7*0=2*0;7*0/2=0;7*0²=0,easy
7021,7⁰=2-1;7⁰²=1,hard
7022,7⁰*2=2;7⁰=2/2;7*0=2-2;7*0+2=2,easy
7023,7⁰+2=3,hard
